COUNTRY,Country,VARIABLE,Variable,MEASURE,Measure,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,NAT,National currency,2009,2009,GBP,Pound Sterling,0,Units,,,1944423673,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,NAT,National currency,2010,2010,GBP,Pound Sterling,0,Units,,,1788718000,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,NAT,National currency,2011,2011,GBP,Pound Sterling,0,Units,,,1596907000,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,NAT,National currency,2012,2012,GBP,Pound Sterling,0,Units,,,1582929000,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,NAT,National currency,2013,2013,GBP,Pound Sterling,0,Units,,,1738190000,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,NAT,National currency,2014,2014,GBP,Pound Sterling,0,Units,,,862563000,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,NAT,National currency,2015,2015,GBP,Pound Sterling,0,Units,,,3972022000,B,Break
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,NAT,National currency,2016,2016,GBP,Pound Sterling,0,Units,,,4234408000,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,NAT,National currency,2017,2017,GBP,Pound Sterling,0,Units,,,4540527000,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,NAT,National currency,2018,2018,GBP,Pound Sterling,0,Units,,,6048859000,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,NAT,National currency,2019,2019,GBP,Pound Sterling,0,Units,,,6083517000,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2000,2000,GBP,Pound Sterling,0,Units,,,3120000000,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2001,2001,GBP,Pound Sterling,0,Units,,,3203000000,B,Break
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2002,2002,GBP,Pound Sterling,0,Units,,,3247000000,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2003,2003,GBP,Pound Sterling,0,Units,,,3344000000,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2004,2004,GBP,Pound Sterling,0,Units,,,3699000000,B,Break
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2005,2005,GBP,Pound Sterling,0,Units,,,3872000000,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2006,2006,GBP,Pound Sterling,0,Units,,,3993000000,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2007,2007,GBP,Pound Sterling,0,Units,,,3858789356,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2008,2008,GBP,Pound Sterling,0,Units,,,3988963150,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2009,2009,GBP,Pound Sterling,0,Units,,,3863721543,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010,2010,GBP,Pound Sterling,0,Units,,,3361802000,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2011,2011,GBP,Pound Sterling,0,Units,,,2988985000,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012,2012,GBP,Pound Sterling,0,Units,,,2798764000,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013,2013,GBP,Pound Sterling,0,Units,,,2671045000,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2014,2014,GBP,Pound Sterling,0,Units,,,2323513000,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2015,2015,GBP,Pound Sterling,0,Units,,,2297276000,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2016,2016,GBP,Pound Sterling,0,Units,,,2052058000,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2017,2017,GBP,Pound Sterling,0,Units,,,1768027000,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2018,2018,GBP,Pound Sterling,0,Units,,,2062552000,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2019,2019,GBP,Pound Sterling,0,Units,,,2028159000,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,NAT,National currency,2000,2000,GBP,Pound Sterling,0,Units,,,889000000,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,NAT,National currency,2001,2001,GBP,Pound Sterling,0,Units,,,1089000000,B,Break
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,NAT,National currency,2002,2002,GBP,Pound Sterling,0,Units,,,1132000000,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,NAT,National currency,2003,2003,GBP,Pound Sterling,0,Units,,,1230000000,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,NAT,National currency,2004,2004,GBP,Pound Sterling,0,Units,,,1527000000,B,Break
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,NAT,National currency,2005,2005,GBP,Pound Sterling,0,Units,,,1675000000,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,NAT,National currency,2006,2006,GBP,Pound Sterling,0,Units,,,1810000000,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,NAT,National currency,2007,2007,GBP,Pound Sterling,0,Units,,,1784391356,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,NAT,National currency,2008,2008,GBP,Pound Sterling,0,Units,,,1912142150,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,NAT,National currency,2009,2009,GBP,Pound Sterling,0,Units,,,1566706543,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,NAT,National currency,2010,2010,GBP,Pound Sterling,0,Units,,,1395394000,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,NAT,National currency,2011,2011,GBP,Pound Sterling,0,Units,,,1321463000,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,NAT,National currency,2012,2012,GBP,Pound Sterling,0,Units,,,1218611000,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,NAT,National currency,2013,2013,GBP,Pound Sterling,0,Units,,,1199643000,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,NAT,National currency,2014,2014,GBP,Pound Sterling,0,Units,,,1195019000,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,NAT,National currency,2015,2015,GBP,Pound Sterling,0,Units,,,1287871000,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,NAT,National currency,2016,2016,GBP,Pound Sterling,0,Units,,,1234139000,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,NAT,National currency,2017,2017,GBP,Pound Sterling,0,Units,,,1008148000,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,NAT,National currency,2018,2018,GBP,Pound Sterling,0,Units,,,1347514000,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,NAT,National currency,2019,2019,GBP,Pound Sterling,0,Units,,,1528660000,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2007,2007,EUR,Euro,0,Units,,,3565481533,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2008,2008,EUR,Euro,0,Units,,,1152278694,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2009,2009,EUR,Euro,0,Units,,,2182293685,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2010,2010,EUR,Euro,0,Units,,,2084267071,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2011,2011,EUR,Euro,0,Units,,,1840178613,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2012,2012,EUR,Euro,0,Units,,,1951583035,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2013,2013,EUR,Euro,0,Units,,,2046855864,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2014,2014,EUR,Euro,0,Units,,,1069646577,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2015,2015,EUR,Euro,0,Units,,,5471104683,B,Break
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2016,2016,EUR,Euro,0,Units,,,5170848699,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2017,2017,EUR,Euro,0,Units,,,5182066880,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2018,2018,EUR,Euro,0,Units,,,6836413879,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2019,2019,EUR,Euro,0,Units,,,6934363388,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2000,2000,EUR,Euro,0,Units,,,5118949959,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2001,2001,EUR,Euro,0,Units,,,5150345715,B,Break
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2002,2002,EUR,Euro,0,Units,,,5163804071,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2003,2003,EUR,Euro,0,Units,,,4833068362,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2004,2004,EUR,Euro,0,Units,,,5450928382,B,Break
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2005,2005,EUR,Euro,0,Units,,,5661646440,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2006,2006,EUR,Euro,0,Units,,,5856556175,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2007,2007,EUR,Euro,0,Units,,,5636560555,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2008,2008,EUR,Euro,0,Units,,,5008114438,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2009,2009,EUR,Euro,0,Units,,,4336387814,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2010,2010,EUR,Euro,0,Units,,,3917271032,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2011,2011,EUR,Euro,0,Units,,,3444324729,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2012,2012,EUR,Euro,0,Units,,,3450578227,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2013,2013,EUR,Euro,0,Units,,,3145366227,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2014,2014,EUR,Euro,0,Units,,,2881340526,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2015,2015,EUR,Euro,0,Units,,,3164292011,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2016,2016,EUR,Euro,0,Units,,,2505871291,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2017,2017,EUR,Euro,0,Units,,,2017834969,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2018,2018,EUR,Euro,0,Units,,,2331094033,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2019,2019,EUR,Euro,0,Units,,,2311819218,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR,Euro,2000,2000,EUR,Euro,0,Units,,,1458572600,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR,Euro,2001,2001,EUR,Euro,0,Units,,,1751085384,B,Break
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR,Euro,2002,2002,EUR,Euro,0,Units,,,1800254453,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR,Euro,2003,2003,EUR,Euro,0,Units,,,1777713542,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR,Euro,2004,2004,EUR,Euro,0,Units,,,2250221043,B,Break
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR,Euro,2005,2005,EUR,Euro,0,Units,,,2449188478,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR,Euro,2006,2006,EUR,Euro,0,Units,,,2654737460,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR,Euro,2007,2007,EUR,Euro,0,Units,,,2606472913,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR,Euro,2008,2008,EUR,Euro,0,Units,,,2400680665,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR,Euro,2009,2009,EUR,Euro,0,Units,,,1758368735,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR,Euro,2010,2010,EUR,Euro,0,Units,,,1625954323,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR,Euro,2011,2011,EUR,Euro,0,Units,,,1522773681,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR,Euro,2012,2012,EUR,Euro,0,Units,,,1502417704,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR,Euro,2013,2013,EUR,Euro,0,Units,,,1412674282,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR,Euro,2014,2014,EUR,Euro,0,Units,,,1481918403,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR,Euro,2015,2015,EUR,Euro,0,Units,,,1773926997,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR,Euro,2016,2016,EUR,Euro,0,Units,,,1507069239,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR,Euro,2017,2017,EUR,Euro,0,Units,,,1150591189,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR,Euro,2018,2018,EUR,Euro,0,Units,,,1522958861,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR,Euro,2019,2019,EUR,Euro,0,Units,,,1742459820,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2007,2007,EUR,Euro,0,Units,,,3886022248,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2008,2008,EUR,Euro,0,Units,,,1446367941,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2009,2009,EUR,Euro,0,Units,,,3172557484,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2010,2010,EUR,Euro,0,Units,,,2930010516,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2011,2011,EUR,Euro,0,Units,,,2503943093,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2012,2012,EUR,Euro,0,Units,,,2357479561,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2013,2013,EUR,Euro,0,Units,,,2490519537,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2014,2014,EUR,Euro,0,Units,,,1197364690,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2015,2015,EUR,Euro,0,Units,,,5471104683,B,Break
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2016,2016,EUR,Euro,0,Units,,,5762476752,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2017,2017,EUR,Euro,0,Units,,,6132202954,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2018,2018,EUR,Euro,0,Units,,,7903820069,,
GBR,United Kingdom,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2019,2019,EUR,Euro,0,Units,,,7583447500,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2000,2000,EUR,Euro,0,Units,,,6134473499,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2001,2001,EUR,Euro,0,Units,,,6077199978,B,Break
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2002,2002,EUR,Euro,0,Units,,,6114152372,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2003,2003,EUR,Euro,0,Units,,,6393381669,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2004,2004,EUR,Euro,0,Units,,,7007617624,B,Break
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2005,2005,EUR,Euro,0,Units,,,7056530214,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2006,2006,EUR,Euro,0,Units,,,6781335150,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2007,2007,EUR,Euro,0,Units,,,6143293554,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2008,2008,EUR,Euro,0,Units,,,6286305738,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2009,2009,EUR,Euro,0,Units,,,6304119243,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2010,2010,EUR,Euro,0,Units,,,5506801638,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2011,2011,EUR,Euro,0,Units,,,4686715223,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2012,2012,EUR,Euro,0,Units,,,4168240601,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2013,2013,EUR,Euro,0,Units,,,3827136134,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2014,2014,EUR,Euro,0,Units,,,3225378811,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2015,2015,EUR,Euro,0,Units,,,3164292011,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2016,2016,EUR,Euro,0,Units,,,2792583171,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2017,2017,EUR,Euro,0,Units,,,2387806612,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2018,2018,EUR,Euro,0,Units,,,2695060323,,
GBR,United Kingdom,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2019,2019,EUR,Euro,0,Units,,,2528214731,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR_CONST,Constant Euro,2000,2000,EUR,Euro,0,Units,,,1747931712,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR_CONST,Constant Euro,2001,2001,EUR,Euro,0,Units,,,2066210046,B,Break
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR_CONST,Constant Euro,2002,2002,EUR,Euro,0,Units,,,2131573910,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR_CONST,Constant Euro,2003,2003,EUR,Euro,0,Units,,,2351632612,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR_CONST,Constant Euro,2004,2004,EUR,Euro,0,Units,,,2892844583,B,Break
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR_CONST,Constant Euro,2005,2005,EUR,Euro,0,Units,,,3052605400,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR_CONST,Constant Euro,2006,2006,EUR,Euro,0,Units,,,3073933539,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR_CONST,Constant Euro,2007,2007,EUR,Euro,0,Units,,,2840797697,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR_CONST,Constant Euro,2008,2008,EUR,Euro,0,Units,,,3013392131,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR_CONST,Constant Euro,2009,2009,EUR,Euro,0,Units,,,2556267256,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR_CONST,Constant Euro,2010,2010,EUR,Euro,0,Units,,,2285725919,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR_CONST,Constant Euro,2011,2011,EUR,Euro,0,Units,,,2072048123,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR_CONST,Constant Euro,2012,2012,EUR,Euro,0,Units,,,1814895378,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR_CONST,Constant Euro,2013,2013,EUR,Euro,0,Units,,,1718876722,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR_CONST,Constant Euro,2014,2014,EUR,Euro,0,Units,,,1658862662,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR_CONST,Constant Euro,2015,2015,EUR,Euro,0,Units,,,1773926997,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR_CONST,Constant Euro,2016,2016,EUR,Euro,0,Units,,,1679502140,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR_CONST,Constant Euro,2017,2017,EUR,Euro,0,Units,,,1361552997,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR_CONST,Constant Euro,2018,2018,EUR,Euro,0,Units,,,1760746646,,
GBR,United Kingdom,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR_CONST,Constant Euro,2019,2019,EUR,Euro,0,Units,,,1905561019,,
USA,United States,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2000,2000,USD,US Dollar,0,Units,,,30636638000,,
USA,United States,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2001,2001,USD,US Dollar,0,Units,,,31676918000,,
USA,United States,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2002,2002,USD,US Dollar,0,Units,,,33893078560,,
USA,United States,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2003,2003,USD,US Dollar,0,Units,,,35466544000,,
USA,United States,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2004,2004,USD,US Dollar,0,Units,,,36327181000,,
USA,United States,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2005,2005,USD,US Dollar,0,Units,,,37882229000,,
USA,United States,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2006,2006,USD,US Dollar,0,Units,,,40425921255,,
USA,United States,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2007,2007,USD,US Dollar,0,Units,,,45759127000,,
USA,United States,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2008,2008,USD,US Dollar,0,Units,,,44972095000,,
USA,United States,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2009,2009,USD,US Dollar,0,Units,,,49432397000,,
USA,United States,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010,2010,USD,US Dollar,0,Units,,,48772990473,,
USA,United States,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2011,2011,USD,US Dollar,0,Units,,,45993773373,,
USA,United States,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012,2012,USD,US Dollar,0,Units,,,48009760441,,
USA,United States,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013,2013,USD,US Dollar,0,Units,,,45435000000,,
USA,United States,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2014,2014,USD,US Dollar,0,Units,,,51442240042,,
USA,United States,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2015,2015,USD,US Dollar,0,Units,,,51765892760,,
USA,United States,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2016,2016,USD,US Dollar,0,Units,,,55312766920,,
USA,United States,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2017,2017,USD,US Dollar,0,Units,,,51442240042,,
USA,United States,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2018,2018,USD,US Dollar,0,Units,,,60637022760,,
USA,United States,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2019,2019,USD,US Dollar,0,Units,,,61503000000,,
USA,United States,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2020,2020,USD,US Dollar,0,Units,,,61346000000,,
USA,United States,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2000,2000,EUR,Euro,0,Units,,,33156534632,,
USA,United States,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2001,2001,EUR,Euro,0,Units,,,35369493077,,
USA,United States,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2002,2002,EUR,Euro,0,Units,,,35869487311,,
USA,United States,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2003,2003,EUR,Euro,0,Units,,,31361344062,,
USA,United States,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2004,2004,EUR,Euro,0,Units,,,29218355184,,
USA,United States,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2005,2005,EUR,Euro,0,Units,,,30432381909,,
USA,United States,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2006,2006,EUR,Euro,0,Units,,,32193932671,,
USA,United States,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2007,2007,EUR,Euro,0,Units,,,33386200934,,
